Step,FlowPrice,YieldPrice,Debt,YieldUnits,FlowUnits,Collateral,Health,Actions
0.000000000,0.300000000,1.000000000,184.615384615,184.615384615,1000.000000000,300.000000000,1.300000000,Repay 430.769230770
1.000000000,4.000000000,1.000000000,2461.538461538,2461.538461538,1000.000000000,4000.000000000,1.300000000,Borrow 2276.923076923
